project_id,name,department,location,planned_duration_days,elapsed_duration_days,physical_progress,expected_progress,financial_progress,approved_budget,released_funds,expenditure,milestones_delayed,milestones_total,resource_availability,contractor_performance,material_availability,previous_delays,status,delay_occurred,delay_days
498,Education & Social Infrastructure Project #498,Education & Social Infrastructure,Arunachal Pradesh,365,343,69.6,90.2,78.9,46920000.0,43860000.0,34610000.0,2,10,37.0,47.1,62.5,1,CRITICAL,1,176
499,Education & Social Infrastructure Project #499,Education & Social Infrastructure,Meghalaya,365,325,65.7,91.9,78.0,438260000.0,402640000.0,314060000.0,3,5,56.2,60.8,77.3,4,CRITICAL,1,210
500,Health & Family Welfare Project #500,Health & Family Welfare,Tamil Nadu,270,284,84.5,95.9,89.7,326350000.0,326350000.0,292740000.0,2,10,80.0,84.9,39.3,0,AT_RISK,0,0
501,Education & Social Infrastructure Project #501,Education & Social Infrastructure,Odisha,365,205,52.1,59.2,52.6,380280000.0,229130000.0,120520000.0,0,4,82.8,52.1,53.5,0,ON_TRACK,0,0
502,Railways Project #502,Railways,Madhya Pradesh,900,170,12.9,11.0,11.5,256600000.0,66110000.0,7600000.0,0,8,82.4,57.7,88.1,0,ON_TRACK,0,0
503,Digital Governance Project #503,Digital Governance,Arunachal Pradesh,270,206,82.1,85.7,78.8,461070000.0,429480000.0,338430000.0,1,6,74.5,78.8,79.6,2,AT_RISK,0,0
504,Power & Renewable Energy Project #504,Power & Renewable Energy,Mizoram,365,53,0.0,11.0,24.4,295240000.0,112390000.0,27420000.0,2,6,64.0,53.8,72.7,2,CRITICAL,1,132
505,Urban Development Project #505,Urban Development,Odisha,365,375,90.4,98.1,88.5,456780000.0,435080000.0,385050000.0,0,4,83.7,87.4,78.7,0,ON_TRACK,0,0
506,Railways Project #506,Railways,Rajasthan,270,288,74.7,97.2,76.9,196970000.0,171300000.0,131730000.0,4,10,40.1,61.7,39.8,4,CRITICAL,1,241
507,Digital Governance Project #507,Digital Governance,Gujarat,1095,828,65.2,80.9,61.8,454300000.0,348800000.0,215560000.0,0,4,62.8,72.3,70.9,0,CRITICAL,1,115
508,Water Resources Project #508,Water Resources,Tripura,365,200,45.3,56.2,68.1,255770000.0,196220000.0,133630000.0,1,8,68.3,50.5,67.6,3,CRITICAL,1,104
509,Education & Social Infrastructure Project #509,Education & Social Infrastructure,Odisha,365,292,76.6,84.2,85.3,78730000.0,75330000.0,64260000.0,0,6,88.8,69.8,84.7,1,DELAYED,1,55
510,Water Resources Project #510,Water Resources,Tamil Nadu,365,108,19.4,22.4,27.1,125460000.0,52010000.0,14090000.0,0,6,78.1,45.0,82.8,0,ON_TRACK,0,0
511,Health & Family Welfare Project #511,Health & Family Welfare,Tamil Nadu,540,370,48.0,72.5,52.7,463990000.0,269220000.0,141880000.0,3,5,45.1,62.3,83.6,2,CRITICAL,1,202
512,Health & Family Welfare Project #512,Health & Family Welfare,Meghalaya,730,606,76.9,88.9,81.6,143250000.0,129560000.0,105720000.0,1,8,72.8,81.3,66.5,1,AT_RISK,0,0
513,Road Transport & Highways Project #513,Road Transport & Highways,Rajasthan,270,226,61.0,85.5,65.7,375920000.0,278010000.0,182650000.0,1,5,64.8,72.2,31.5,0,CRITICAL,1,166
514,Urban Development Project #514,Urban Development,Tripura,180,157,78.3,90.1,87.7,440740000.0,426390000.0,373940000.0,0,6,81.4,80.6,42.6,1,AT_RISK,0,0
515,Railways Project #515,Railways,Gujarat,1095,1056,76.0,91.1,78.0,19820000.0,16730000.0,13050000.0,1,8,64.6,67.0,83.0,0,CRITICAL,1,109
516,Power & Renewable Energy Project #516,Power & Renewable Energy,Assam,540,112,9.1,15.8,30.7,214170000.0,92390000.0,28360000.0,1,10,88.9,63.7,39.3,0,AT_RISK,0,0
517,Health & Family Welfare Project #517,Health & Family Welfare,Nagaland,365,183,9.4,46.3,31.2,25760000.0,11630000.0,3630000.0,4,10,44.7,47.4,37.4,0,CRITICAL,1,276
518,Digital Governance Project #518,Digital Governance,Madhya Pradesh,540,358,64.8,71.5,73.0,353380000.0,298810000.0,218130000.0,1,5,55.7,93.8,58.2,0,DELAYED,1,77
519,Health & Family Welfare Project #519,Health & Family Welfare,Assam,1095,941,82.0,89.0,86.6,395970000.0,390420000.0,338100000.0,2,10,79.4,94.1,63.3,3,AT_RISK,0,0
520,Railways Project #520,Railways,Nagaland,900,803,76.0,91.0,76.7,376400000.0,341880000.0,262220000.0,1,10,64.9,56.5,86.3,0,AT_RISK,0,0
521,Education & Social Infrastructure Project #521,Education & Social Infrastructure,Maharashtra,730,569,75.2,89.0,71.0,157180000.0,127740000.0,90700000.0,0,6,65.9,84.4,86.4,0,AT_RISK,0,0
522,Power & Renewable Energy Project #522,Power & Renewable Energy,Sikkim,365,229,56.0,68.7,57.7,334170000.0,232530000.0,134170000.0,2,4,62.7,87.2,61.0,3,CRITICAL,1,131
523,Health & Family Welfare Project #523,Health & Family Welfare,Gujarat,730,783,84.9,94.8,87.5,70850000.0,70850000.0,61990000.0,1,4,77.4,77.6,64.9,0,DELAYED,1,89
524,Education & Social Infrastructure Project #524,Education & Social Infrastructure,Karnataka,365,86,15.2,17.4,22.7,159050000.0,51520000.0,11700000.0,1,5,85.6,91.9,79.1,2,DELAYED,1,77
525,Road Transport & Highways Project #525,Road Transport & Highways,Bihar,730,173,12.0,15.5,32.4,477410000.0,189550000.0,61410000.0,0,8,62.2,62.3,50.8,0,ON_TRACK,0,0
526,Power & Renewable Energy Project #526,Power & Renewable Energy,Karnataka,180,194,66.7,100.0,78.1,211340000.0,187350000.0,146320000.0,4,8,85.4,69.2,36.3,2,CRITICAL,1,262
527,Water Resources Project #527,Water Resources,Arunachal Pradesh,540,118,19.1,16.6,24.2,308560000.0,91590000.0,22160000.0,0,8,84.6,58.8,81.2,2,ON_TRACK,0,0
528,Health & Family Welfare Project #528,Health & Family Welfare,Uttar Pradesh,270,67,15.7,20.6,14.3,10690000.0,2660000.0,380000.0,0,4,84.2,60.9,64.2,0,ON_TRACK,0,0
529,Digital Governance Project #529,Digital Governance,Karnataka,365,363,88.6,98.9,85.5,314930000.0,286770000.0,245190000.0,2,6,74.6,66.7,75.1,3,CRITICAL,1,139
530,Digital Governance Project #530,Digital Governance,Meghalaya,730,465,57.5,72.0,54.4,473540000.0,314990000.0,171350000.0,2,4,59.5,56.0,85.1,3,CRITICAL,1,146
531,Digital Governance Project #531,Digital Governance,Meghalaya,540,194,22.6,28.6,20.8,176710000.0,51210000.0,10650000.0,1,6,65.6,67.9,74.1,0,DELAYED,1,69
532,Railways Project #532,Railways,Madhya Pradesh,365,88,23.8,18.5,30.3,165920000.0,60990000.0,18480000.0,0,5,65.5,90.4,78.1,0,ON_TRACK,0,0
533,Road Transport & Highways Project #533,Road Transport & Highways,Karnataka,540,518,81.8,95.6,87.3,111630000.0,111630000.0,97450000.0,1,5,82.9,76.2,66.0,0,CRITICAL,1,107
534,Health & Family Welfare Project #534,Health & Family Welfare,Karnataka,365,350,81.9,93.4,88.7,455160000.0,447630000.0,397050000.0,1,6,52.1,76.5,66.5,0,CRITICAL,1,107
535,Health & Family Welfare Project #535,Health & Family Welfare,Mizoram,540,424,77.0,79.6,86.4,417450000.0,400900000.0,346380000.0,1,4,72.8,53.1,94.5,4,DELAYED,1,81
536,Education & Social Infrastructure Project #536,Education & Social Infrastructure,West Bengal,365,46,8.2,6.9,16.9,418120000.0,102180000.0,17270000.0,0,10,71.7,72.9,55.2,0,ON_TRACK,0,0
537,Railways Project #537,Railways,Odisha,180,78,38.2,41.6,35.4,233470000.0,95220000.0,33710000.0,0,8,45.2,85.9,73.2,1,ON_TRACK,0,0
538,Railways Project #538,Railways,West Bengal,540,464,90.3,91.5,86.0,357850000.0,346480000.0,297970000.0,0,10,69.3,80.2,85.1,0,ON_TRACK,0,0
539,Power & Renewable Energy Project #539,Power & Renewable Energy,West Bengal,540,477,77.3,91.2,75.1,342740000.0,300700000.0,225830000.0,1,4,67.1,57.3,71.0,0,AT_RISK,0,0
540,Urban Development Project #540,Urban Development,Nagaland,365,72,9.8,14.4,5.3,386920000.0,67820000.0,3590000.0,1,8,77.2,87.0,83.9,3,AT_RISK,0,0
541,Health & Family Welfare Project #541,Health & Family Welfare,Nagaland,540,169,21.7,27.7,29.6,217930000.0,95360000.0,28230000.0,0,5,81.9,57.1,85.5,0,DELAYED,1,47
542,Digital Governance Project #542,Digital Governance,Tripura,540,330,41.3,69.0,41.7,41540000.0,19810000.0,8260000.0,2,6,57.6,60.6,69.4,1,CRITICAL,1,187
543,Health & Family Welfare Project #543,Health & Family Welfare,Karnataka,365,264,59.1,79.1,62.5,237990000.0,176270000.0,110170000.0,1,5,95.2,71.7,31.6,0,AT_RISK,0,0
544,Railways Project #544,Railways,Gujarat,900,514,55.9,62.4,71.7,226610000.0,188060000.0,134840000.0,1,6,76.2,74.0,45.2,0,DELAYED,1,71
545,Power & Renewable Energy Project #545,Power & Renewable Energy,Arunachal Pradesh,730,288,32.3,34.8,31.9,393660000.0,156940000.0,50060000.0,0,10,86.9,78.2,40.3,0,ON_TRACK,0,0
546,Railways Project #546,Railways,Bihar,270,112,20.7,32.1,19.4,381880000.0,97690000.0,18950000.0,1,8,70.3,88.2,58.1,1,AT_RISK,0,0
547,Power & Renewable Energy Project #547,Power & Renewable Energy,Gujarat,540,181,25.7,27.5,30.7,353080000.0,149840000.0,46000000.0,1,10,76.1,69.5,63.6,2,AT_RISK,0,0
548,Road Transport & Highways Project #548,Road Transport & Highways,Gujarat,540,322,63.6,66.0,63.8,285330000.0,208670000.0,133130000.0,0,6,82.4,92.6,71.7,0,ON_TRACK,0,0
549,Power & Renewable Energy Project #549,Power & Renewable Energy,Madhya Pradesh,900,107,4.7,8.5,3.5,140570000.0,17630000.0,620000.0,2,10,85.9,49.5,81.7,4,DELAYED,1,79
550,Urban Development Project #550,Urban Development,Arunachal Pradesh,900,935,77.2,93.7,92.1,164390000.0,164390000.0,151400000.0,1,4,59.8,59.2,56.4,1,AT_RISK,0,0
551,Digital Governance Project #551,Digital Governance,Mizoram,365,231,62.3,65.4,69.6,458840000.0,355960000.0,247750000.0,1,8,81.8,44.8,85.3,2,DELAYED,1,78
552,Road Transport & Highways Project #552,Road Transport & Highways,Sikkim,270,282,96.5,96.2,100.0,131180000.0,131180000.0,131180000.0,0,8,80.4,85.0,50.9,1,ON_TRACK,0,0
553,Road Transport & Highways Project #553,Road Transport & Highways,Uttar Pradesh,540,308,55.7,61.4,52.0,98850000.0,61050000.0,31750000.0,0,10,65.3,68.3,85.4,1,ON_TRACK,0,0
554,Urban Development Project #554,Urban Development,Manipur,540,556,81.9,94.0,85.8,274090000.0,267050000.0,229130000.0,2,8,73.0,83.3,71.6,2,CRITICAL,1,123
555,Education & Social Infrastructure Project #555,Education & Social Infrastructure,Tripura,1095,774,66.9,79.4,68.8,236790000.0,198180000.0,136350000.0,1,6,58.4,55.5,61.4,0,AT_RISK,0,0
556,Water Resources Project #556,Water Resources,Nagaland,730,655,72.2,92.4,81.4,158990000.0,137500000.0,111930000.0,2,8,77.8,40.4,41.0,2,CRITICAL,1,169
557,Urban Development Project #557,Urban Development,Odisha,900,119,12.4,12.1,16.8,369710000.0,103550000.0,17400000.0,0,6,78.6,49.0,65.2,1,ON_TRACK,0,0
558,Road Transport & Highways Project #558,Road Transport & Highways,Rajasthan,365,225,30.6,64.1,40.4,403840000.0,219140000.0,88530000.0,3,8,53.5,55.6,56.4,0,CRITICAL,1,265
559,Water Resources Project #559,Water Resources,Nagaland,1460,1410,80.9,92.4,85.3,461940000.0,418780000.0,357220000.0,1,4,86.8,63.9,55.7,0,AT_RISK,0,0
560,Digital Governance Project #560,Digital Governance,Maharashtra,540,346,61.1,70.6,58.9,184180000.0,122030000.0,71880000.0,1,5,64.4,75.3,80.5,1,CRITICAL,1,103
561,Water Resources Project #561,Water Resources,Mizoram,365,209,50.0,59.9,47.6,252510000.0,144720000.0,68890000.0,1,10,72.3,63.2,77.3,0,AT_RISK,0,0
562,Water Resources Project #562,Water Resources,Nagaland,365,180,44.1,46.2,44.1,460580000.0,256250000.0,113010000.0,0,5,62.0,84.1,86.0,1,ON_TRACK,0,0
563,Water Resources Project #563,Water Resources,Mizoram,540,375,65.3,73.8,76.6,83050000.0,75950000.0,58180000.0,0,4,42.8,79.1,56.2,0,ON_TRACK,0,0
564,Health & Family Welfare Project #564,Health & Family Welfare,Assam,270,293,85.3,96.9,81.6,369590000.0,356830000.0,291170000.0,2,5,79.3,64.3,65.8,2,AT_RISK,0,0
565,Urban Development Project #565,Urban Development,Tripura,540,174,31.1,23.1,38.7,117630000.0,55540000.0,21490000.0,0,6,83.3,63.6,81.7,0,ON_TRACK,0,0
566,Water Resources Project #566,Water Resources,Manipur,900,385,44.6,42.8,43.3,433210000.0,222840000.0,96490000.0,0,8,95.2,54.6,62.2,0,ON_TRACK,0,0
567,Digital Governance Project #567,Digital Governance,Meghalaya,365,374,100.0,95.9,100.0,143270000.0,143270000.0,143270000.0,0,5,86.3,93.3,85.8,0,ON_TRACK,0,0
568,Urban Development Project #568,Urban Development,Assam,540,421,62.5,84.2,82.2,92370000.0,83740000.0,68830000.0,2,8,39.4,69.3,59.7,0,CRITICAL,1,185
569,Education & Social Infrastructure Project #569,Education & Social Infrastructure,Rajasthan,270,255,87.6,91.3,88.7,35770000.0,35490000.0,31480000.0,0,10,80.3,93.2,29.7,0,ON_TRACK,0,0
570,Digital Governance Project #570,Digital Governance,Rajasthan,365,61,6.7,12.4,19.8,102190000.0,26390000.0,5230000.0,2,5,53.4,90.4,22.6,2,AT_RISK,0,0
571,Water Resources Project #571,Water Resources,Karnataka,730,400,54.7,56.8,50.1,289620000.0,185190000.0,92780000.0,0,6,77.7,52.8,69.8,1,ON_TRACK,0,0
572,Water Resources Project #572,Water Resources,Sikkim,540,367,65.1,74.3,65.9,472050000.0,376690000.0,248240000.0,0,4,77.3,75.2,53.7,0,DELAYED,1,84
573,Urban Development Project #573,Urban Development,Uttar Pradesh,365,277,63.4,80.4,67.3,227210000.0,174420000.0,117380000.0,1,5,86.9,63.6,62.9,0,CRITICAL,1,130
574,Power & Renewable Energy Project #574,Power & Renewable Energy,Odisha,365,143,21.7,32.3,21.8,119840000.0,36420000.0,7940000.0,1,8,55.9,92.2,65.3,0,CRITICAL,1,97
575,Road Transport & Highways Project #575,Road Transport & Highways,Madhya Pradesh,365,119,17.9,24.7,17.2,124060000.0,39000000.0,6710000.0,0,4,85.4,80.3,91.2,0,ON_TRACK,0,0
576,Urban Development Project #576,Urban Development,Manipur,540,195,26.5,31.3,22.6,246060000.0,89950000.0,20330000.0,1,8,90.1,85.0,78.7,1,AT_RISK,0,0
577,Railways Project #577,Railways,Madhya Pradesh,180,97,43.2,55.6,46.2,392580000.0,215280000.0,99460000.0,2,10,62.1,48.1,69.4,0,CRITICAL,1,139
578,Health & Family Welfare Project #578,Health & Family Welfare,Tamil Nadu,540,91,7.6,12.9,16.5,128140000.0,30400000.0,5020000.0,1,4,69.8,62.3,50.0,1,AT_RISK,0,0
579,Digital Governance Project #579,Digital Governance,Assam,180,101,21.6,55.4,24.2,198580000.0,73400000.0,17760000.0,3,6,62.4,71.6,56.4,2,CRITICAL,1,251
580,Water Resources Project #580,Water Resources,Assam,900,804,70.6,89.7,92.8,284620000.0,284620000.0,264130000.0,1,6,70.1,30.3,80.5,0,CRITICAL,1,129
581,Health & Family Welfare Project #581,Health & Family Welfare,Assam,730,571,70.9,82.2,76.5,104450000.0,92320000.0,70620000.0,1,10,73.6,45.8,88.4,0,CRITICAL,1,118
582,Railways Project #582,Railways,Arunachal Pradesh,540,232,22.1,41.3,38.7,385320000.0,185870000.0,71930000.0,1,8,61.5,64.6,68.8,0,AT_RISK,0,0
583,Water Resources Project #583,Water Resources,Rajasthan,730,205,12.4,21.1,17.6,182240000.0,45280000.0,7970000.0,1,8,72.1,89.6,52.1,0,CRITICAL,1,106
584,Road Transport & Highways Project #584,Road Transport & Highways,Nagaland,900,630,75.5,76.7,99.4,429740000.0,429740000.0,427160000.0,1,6,77.1,80.8,28.1,3,AT_RISK,0,0
585,Water Resources Project #585,Water Resources,Tripura,540,545,70.4,99.0,83.2,308660000.0,278140000.0,231410000.0,1,4,41.8,63.0,70.1,0,CRITICAL,1,197
586,Education & Social Infrastructure Project #586,Education & Social Infrastructure,Sikkim,730,642,64.7,92.6,66.2,193030000.0,138940000.0,91980000.0,1,4,53.4,64.6,48.9,0,AT_RISK,0,0
587,Road Transport & Highways Project #587,Road Transport & Highways,Odisha,540,297,51.6,54.6,53.8,404560000.0,270450000.0,145500000.0,1,5,71.5,63.2,79.9,4,AT_RISK,0,0
588,Digital Governance Project #588,Digital Governance,Karnataka,730,504,59.1,73.4,65.9,446870000.0,341990000.0,225370000.0,2,10,93.1,59.9,65.7,2,CRITICAL,1,143
589,Digital Governance Project #589,Digital Governance,Mizoram,180,95,46.1,53.0,50.7,208880000.0,136640000.0,69280000.0,2,5,82.6,85.0,76.6,2,CRITICAL,1,93
590,Digital Governance Project #590,Digital Governance,Rajasthan,365,354,81.7,95.8,88.8,137810000.0,137810000.0,122380000.0,1,8,75.3,61.0,65.8,0,CRITICAL,1,117
591,Education & Social Infrastructure Project #591,Education & Social Infrastructure,Madhya Pradesh,730,564,74.4,84.7,74.8,378630000.0,316350000.0,236630000.0,0,4,53.4,78.4,90.2,1,AT_RISK,0,0
592,Education & Social Infrastructure Project #592,Education & Social Infrastructure,Mizoram,365,405,85.4,97.3,86.3,494880000.0,475520000.0,410370000.0,1,4,67.8,74.0,72.6,1,AT_RISK,0,0
593,Water Resources Project #593,Water Resources,Uttar Pradesh,270,182,40.8,72.3,50.0,114440000.0,73070000.0,36540000.0,1,4,42.1,79.9,63.7,1,CRITICAL,1,199
594,Road Transport & Highways Project #594,Road Transport & Highways,Odisha,1460,894,66.6,69.6,70.9,15950000.0,12890000.0,9140000.0,0,10,80.4,68.1,77.6,0,DELAYED,1,47
595,Health & Family Welfare Project #595,Health & Family Welfare,Arunachal Pradesh,540,175,24.8,26.3,24.0,420190000.0,148920000.0,35740000.0,1,4,66.3,81.3,76.0,2,AT_RISK,0,0
596,Water Resources Project #596,Water Resources,Gujarat,730,226,18.2,23.5,23.5,315190000.0,94650000.0,22240000.0,0,6,90.0,93.9,82.6,0,ON_TRACK,0,0
597,Education & Social Infrastructure Project #597,Education & Social Infrastructure,Assam,365,364,85.4,95.4,89.7,90220000.0,86130000.0,77260000.0,1,8,65.0,57.1,72.4,0,AT_RISK,0,0
598,Digital Governance Project #598,Digital Governance,Rajasthan,540,609,60.9,100.0,73.4,105140000.0,87450000.0,64190000.0,3,4,76.7,32.4,63.9,4,CRITICAL,1,269
599,Water Resources Project #599,Water Resources,Mizoram,730,662,71.6,93.5,88.4,249510000.0,235270000.0,207980000.0,1,5,52.1,68.8,65.9,0,CRITICAL,1,159
600,Railways Project #600,Railways,Manipur,730,727,81.7,94.7,86.6,423720000.0,420580000.0,364220000.0,2,4,86.1,64.8,53.3,3,CRITICAL,1,146
601,Health & Family Welfare Project #601,Health & Family Welfare,Tamil Nadu,730,429,38.3,61.6,44.9,452130000.0,238470000.0,107070000.0,1,5,31.6,73.9,56.9,0,CRITICAL,1,150
602,Health & Family Welfare Project #602,Health & Family Welfare,Tripura,365,398,80.7,99.2,93.1,101400000.0,101400000.0,94400000.0,2,8,82.4,54.7,36.9,0,CRITICAL,1,161
603,Road Transport & Highways Project #603,Road Transport & Highways,Rajasthan,540,549,65.0,97.7,70.2,204320000.0,155920000.0,109460000.0,3,8,70.2,72.8,46.8,0,CRITICAL,1,254
604,Road Transport & Highways Project #604,Road Transport & Highways,Tamil Nadu,540,118,16.3,14.2,19.8,370490000.0,101880000.0,20170000.0,0,4,79.8,64.4,59.1,1,ON_TRACK,0,0
605,Railways Project #605,Railways,West Bengal,540,312,43.1,56.7,49.4,320380000.0,179590000.0,88720000.0,0,4,54.1,68.2,44.1,0,AT_RISK,0,0
606,Digital Governance Project #606,Digital Governance,Karnataka,540,169,19.6,24.0,19.0,302650000.0,94350000.0,17930000.0,0,4,97.5,68.6,42.4,0,ON_TRACK,0,0
607,Power & Renewable Energy Project #607,Power & Renewable Energy,Karnataka,180,134,69.7,76.8,78.7,67770000.0,58300000.0,45880000.0,1,6,80.7,83.0,50.6,1,AT_RISK,0,0
608,Road Transport & Highways Project #608,Road Transport & Highways,Tripura,365,286,80.7,85.9,79.2,27040000.0,24910000.0,19730000.0,1,8,93.3,76.1,67.4,0,DELAYED,1,89
609,Water Resources Project #609,Water Resources,West Bengal,730,350,31.1,46.8,30.0,378010000.0,145140000.0,43540000.0,2,10,45.2,83.7,79.2,0,CRITICAL,1,137
610,Health & Family Welfare Project #610,Health & Family Welfare,Mizoram,730,593,77.4,86.9,82.8,180870000.0,174790000.0,144730000.0,0,4,56.8,70.6,70.5,1,DELAYED,1,58
611,Education & Social Infrastructure Project #611,Education & Social Infrastructure,Rajasthan,540,403,53.6,81.2,63.4,326510000.0,237580000.0,150630000.0,2,6,49.5,62.9,76.0,0,CRITICAL,1,196
612,Road Transport & Highways Project #612,Road Transport & Highways,Manipur,540,215,29.4,36.8,33.1,368870000.0,153240000.0,50720000.0,1,8,68.3,73.5,63.9,0,AT_RISK,0,0
613,Road Transport & Highways Project #613,Road Transport & Highways,Gujarat,365,385,85.1,94.7,89.6,180200000.0,179180000.0,160550000.0,1,6,74.2,71.5,68.1,0,DELAYED,1,86
614,Water Resources Project #614,Water Resources,Odisha,365,53,9.6,11.3,5.9,492820000.0,82700000.0,4880000.0,0,4,76.1,64.0,59.9,0,ON_TRACK,0,0
615,Health & Family Welfare Project #615,Health & Family Welfare,Odisha,730,782,78.7,96.0,87.4,260800000.0,260800000.0,227940000.0,1,6,57.1,76.6,47.6,1,CRITICAL,1,143
616,Water Resources Project #616,Water Resources,Nagaland,365,188,46.8,50.2,43.4,419790000.0,220310000.0,95610000.0,0,10,73.7,70.4,70.6,0,ON_TRACK,0,0
617,Digital Governance Project #617,Digital Governance,Mizoram,730,755,78.7,97.4,77.5,440020000.0,382200000.0,296200000.0,2,10,70.6,79.3,53.9,0,CRITICAL,1,149
618,Digital Governance Project #618,Digital Governance,Gujarat,540,188,29.5,27.8,43.8,140000000.0,77670000.0,34020000.0,0,10,44.8,65.7,78.6,0,ON_TRACK,0,0
619,Road Transport & Highways Project #619,Road Transport & Highways,Meghalaya,365,312,83.0,89.9,86.0,308170000.0,292560000.0,251600000.0,0,5,62.2,72.1,81.1,0,ON_TRACK,0,0
620,Power & Renewable Energy Project #620,Power & Renewable Energy,Maharashtra,270,205,60.3,80.9,58.8,417930000.0,292640000.0,172070000.0,2,10,77.3,81.1,49.2,0,AT_RISK,0,0
621,Education & Social Infrastructure Project #621,Education & Social Infrastructure,Meghalaya,540,116,16.1,13.1,19.9,201380000.0,52350000.0,10420000.0,0,4,84.0,77.2,48.5,0,ON_TRACK,0,0
622,Power & Renewable Energy Project #622,Power & Renewable Energy,Rajasthan,730,101,16.4,9.3,25.4,135800000.0,49580000.0,12590000.0,0,6,89.5,49.7,79.7,0,ON_TRACK,0,0
623,Urban Development Project #623,Urban Development,Odisha,1095,1116,75.0,97.6,89.9,348160000.0,344080000.0,309330000.0,2,8,69.5,68.9,46.1,1,CRITICAL,1,177
624,Urban Development Project #624,Urban Development,Tripura,900,699,78.0,84.3,77.5,124690000.0,113220000.0,87750000.0,1,4,80.5,81.7,92.9,4,CRITICAL,1,95
625,Power & Renewable Energy Project #625,Power & Renewable Energy,Mizoram,540,358,61.0,73.7,58.0,426340000.0,310290000.0,179970000.0,1,4,53.3,82.4,61.9,0,CRITICAL,1,123
